study,arm,model,model_label,context,condition,tier,task,repetition,question_count,status,f1,score_available,original_f1,score_correction_status,ground_truth_version,calls,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,process_wall_time_seconds,peak_combined_memory_mib,run_id,result_updated_at,sources
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task2,2,6,succeeded,0.7277777777777779,True,0.7277777777777779,not_affected,rxnhaystack-human-1.6.0,142,0.56979509,1587865,50877,1638742,2022.5488665830344,528.9328425657004,2117.8553393203765,793.62109375,matched-qwen3.5-397b-tier2-task2-scale-xfull-k1-r02,2026-09-20T00:45:47.239962+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task2,3,6,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,147,0.62693469,1721875,63310,1785185,2146.034296190366,427.28814796730876,2235.6143605131656,841.16015625,matched-qwen3.5-397b-tier2-task2-scale-xfull-k1-r03,2026-09-20T01:03:09.074178+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task2,4,6,succeeded,0.7333333333333334,True,0.7333333333333334,not_affected,rxnhaystack-human-1.6.0,138,0.5858894400000001,1602970,57224,1660194,1839.5693026762456,300.4716939087957,1996.4688677731901,817.828125,matched-qwen3.5-397b-tier2-task2-scale-xfull-k1-r04,2026-09-20T00:52:53.438871+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task2,5,6,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,89,0.35627261,938646,34971,973617,1249.3180600218475,270.6783054154366,1336.0119418650866,927.97265625,matched-qwen3.5-397b-tier2-task2-scale-xfull-k1-r05,2026-09-20T01:10:49.765106+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task3,1,5,succeeded,0.8045602605863191,True,0.8045602605863191,not_affected,rxnhaystack-human-1.6.0,65,0.27112877999999996,656559,23574,680133,829.3312572408468,7.415021864697337,893.0153921153396,411.1328125,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k20-r01,2026-09-20T01:01:20.296697+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,71,0.27965492000000003,696292,28968,725260,1312.1581847779453,6.82231255993247,1383.716191103682,418.09375,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k20-r02,2026-09-20T01:26:22.604337+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task3,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,60,0.21995225000000002,485337,22237,507574,924.3446654025465,6.824577352032065,965.9587727449834,416.0,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k20-r03,2026-09-20T01:10:28.606649+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task3,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,63,0.2303774,521202,27625,548827,925.7663294691592,6.960836531594396,968.0063953176141,405.62109375,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k20-r04,2026-09-20T01:26:58.370424+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task3,5,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,58,0.19963563,455103,23402,478505,800.1696341596544,6.94890015758574,847.125599488616,408.70703125,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k20-r05,2026-09-20T01:15:28.426397+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task3,1,5,succeeded,0.9818181818181818,True,0.9818181818181818,not_affected,rxnhaystack-human-1.6.0,82,0.28962500999999996,749937,26735,776672,742.2030279468745,17.873421555384994,790.3631205316633,404.4609375,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k5-r01,2026-09-20T01:39:35.029580+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,116,0.5048047800000001,1273321,51119,1324440,1437.201287733391,14.048266977071762,1475.115595445037,414.15625,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k5-r02,2026-09-20T01:36:10.779222+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task3,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,112,0.39871098000000005,1014556,40365,1054921,1143.7628796994686,11.321156365796924,1190.7051036134362,408.30078125,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k5-r03,2026-09-20T01:46:49.962717+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task3,4,5,succeeded,0.8,True,0.8,not_affected,rxnhaystack-human-1.6.0,109,0.43038016,1145869,34420,1180289,988.1433847341686,7.076310336589813,993.6925208456814,401.5,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k5-r04,2026-09-20T01:33:18.896918+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task3,5,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,95,0.35455431000000004,918509,34162,952671,981.769886109978,6.8390189334750175,1009.0870639886707,398.08984375,matched-qwen3.5-397b-tier2-task3-cardinality-x5000-k5-r05,2026-09-20T01:57:01.458243+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task3,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,82,0.36002019,956161,29808,985969,874.6260550320148,0.30462206341326237,896.1437211725861,397.49609375,matched-qwen3.5-397b-tier2-task3-scale-x100-k1-r01,2026-09-20T01:51:07.818996+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task3,2,5,succeeded,0.76,True,0.76,not_affected,rxnhaystack-human-1.6.0,93,0.52177317,1617649,38223,1655872,1325.4845662061125,0.5170792229473591,1330.928682975471,402.02734375,matched-qwen3.5-397b-tier2-task3-scale-x100-k1-r02,2026-09-20T02:09:42.077719+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task3,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,63,0.27414645000000004,634178,24219,658397,687.1427821293473,0.23559622652828693,753.2724116910249,396.5546875,matched-qwen3.5-397b-tier2-task3-scale-x100-k1-r03,2026-09-20T01:45:53.078840+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task3,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,84,0.32507166000000004,911036,25395,936431,926.6710787899792,0.24542826041579247,932.0153332948685,393.57421875,matched-qwen3.5-397b-tier2-task3-scale-x100-k1-r04,2026-09-20T02:14:21.685553+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task3,5,5,succeeded,0.8800000000000001,True,0.8800000000000001,not_affected,rxnhaystack-human-1.6.0,87,0.37865844,1045324,28456,1073780,949.9519013389945,0.25176834128797054,1004.2651788983494,403.67578125,matched-qwen3.5-397b-tier2-task3-scale-x100-k1-r05,2026-09-20T02:08:27.832230+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,2,tier2/task3,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,84,0.30720010000000003,767998,29577,797575,871.5763045679778,1.1466577760875225,877.2965134829283,403.80859375,matched-qwen3.5-397b-tier2-task3-scale-x500-k1-r01,2026-09-20T02:24:20.111089+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,83,0.35632179999999997,883788,30219,914007,835.8700262960047,1.296289637684822,886.349491905421,397.67578125,matched-qwen3.5-397b-tier2-task3-scale-x500-k1-r02,2026-09-20T02:02:07.590777+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,2,tier2/task3,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,84,0.37921989000000006,1020999,36048,1057047,1059.0114847738296,1.43816626816988,1069.37767316401,397.453125,matched-qwen3.5-397b-tier2-task3-scale-x500-k1-r03,2026-09-20T02:32:14.244388+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,2,tier2/task3,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,86,0.35109182,922864,34697,957561,1016.0259058568627,1.0745415929704905,1034.7736861035228,401.45703125,matched-qwen3.5-397b-tier2-task3-scale-x500-k1-r04,2026-09-20T02:25:43.491204+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,2,tier2/task3,5,5,succeeded,0.8571428571428571,True,0.8571428571428571,not_affected,rxnhaystack-human-1.6.0,63,0.27796752999999996,624096,24188,648284,567.4511353299022,1.0888281110674143,577.5324814599007,400.55859375,matched-qwen3.5-397b-tier2-task3-scale-x500-k1-r05,2026-09-20T09:56:59.302866+00:00,jed25-r2-qwen-matched-openrouter-repair3;jed25-r3-qwen-matched-openrouter-failed-now
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,2,tier2/task3,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,83,0.31484798999999997,819581,28036,847617,927.2489658743143,8.30620109476149,971.9853053055704,399.6640625,matched-qwen3.5-397b-tier2-task3-scale-x5000-k1-r01,2026-09-20T02:19:35.121594+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,50,0.19204725,408274,21553,429827,508.86241162754595,8.942517230287194,601.0831199772656,404.5234375,matched-qwen3.5-397b-tier2-task3-scale-x5000-k1-r02,2026-09-20T10:07:50.068246+00:00,jed25-r2-qwen-matched-openrouter-repair1;jed25-r3-qwen-matched-openrouter-failed-now
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,2,tier2/task3,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,83,0.3750544,1040896,32246,1073142,940.1142173539847,17.36733330413699,945.3609158303589,409.6875,matched-qwen3.5-397b-tier2-task3-scale-x5000-k1-r03,2026-09-20T02:41:29.551649+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,2,tier2/task3,4,5,succeeded,0.9333333333333333,True,0.9333333333333333,not_affected,rxnhaystack-human-1.6.0,83,0.37575426999999995,1064641,32832,1097473,920.9846673738211,9.66952752880752,926.5203941240907,418.2109375,matched-qwen3.5-397b-tier2-task3-scale-x5000-k1-r04,2026-09-20T02:50:34.028893+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,2,tier2/task3,5,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,37,0.13829067,263473,17092,280565,673.7600421812385,8.309738026931882,763.0785144083202,406.69921875,matched-qwen3.5-397b-tier2-task3-scale-x5000-k1-r05,2026-09-20T02:33:36.691829+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,2,tier2/task3,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,84,0.33873795000000007,918293,30230,948523,1116.8882140405476,168.23745278641582,1122.5947544947267,546.28125,matched-qwen3.5-397b-tier2-task3-scale-x50000-k1-r01,2026-09-20T03:01:00.557517+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,84,0.35774072999999995,945049,35012,980061,1125.4943677727133,123.96443443186581,1131.3219011444598,567.24609375,matched-qwen3.5-397b-tier2-task3-scale-x50000-k1-r02,2026-09-20T03:00:40.876261+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,2,tier2/task3,3,5,succeeded,0.8307692307692307,True,0.8307692307692307,not_affected,rxnhaystack-human-1.6.0,86,0.33184836000000006,946536,28526,975062,881.9239480905235,82.93062586151063,887.9229525364935,534.796875,matched-qwen3.5-397b-tier2-task3-scale-x50000-k1-r03,2026-09-20T03:05:31.928128+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,2,tier2/task3,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,86,0.36225388,908213,33970,942183,989.2822961714119,68.40159558877349,994.4487996995449,516.58984375,matched-qwen3.5-397b-tier2-task3-scale-x50000-k1-r04,2026-09-20T02:51:30.512987+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,2,tier2/task3,5,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,88,0.39602883,1049200,38586,1087786,1561.6073473617435,152.74821968376637,1608.0382978152484,556.234375,matched-qwen3.5-397b-tier2-task3-scale-x50000-k1-r05,2026-09-20T03:28:29.356537+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task3,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,109,0.51888994,1373336,52513,1425849,1837.7822413519025,480.4654284566641,1843.5229113027453,751.9609375,matched-qwen3.5-397b-tier2-task3-scale-xfull-k1-r01,2026-09-20T03:31:27.071676+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task3,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,110,0.46776307,1246336,44446,1290782,1519.5070013664663,313.20268487371504,1587.2345805000514,783.296875,matched-qwen3.5-397b-tier2-task3-scale-xfull-k1-r02,2026-09-20T03:33:44.868158+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task3,3,5,succeeded,0.6833333333333333,True,0.6833333333333333,not_affected,rxnhaystack-human-1.6.0,114,0.5790509000000001,1464349,60475,1524824,2097.740960560739,595.0500180665404,2146.4728541802615,756.6015625,matched-qwen3.5-397b-tier2-task3-scale-xfull-k1-r03,2026-09-20T03:28:37.986321+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task3,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,109,0.46005324999999997,1226994,45864,1272858,1752.8168794829398,376.09207872860134,1797.786532877013,693.78125,matched-qwen3.5-397b-tier2-task3-scale-xfull-k1-r04,2026-09-20T04:00:30.711612+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,2,tier2/task3,5,5,succeeded,0.9,True,0.9,not_affected,rxnhaystack-human-1.6.0,113,0.42331536999999997,1155325,40692,1196017,1603.5776936020702,323.63678727298975,1609.8251652736217,733.73828125,matched-qwen3.5-397b-tier2-task3-scale-xfull-k1-r05,2026-09-20T03:59:30.899727+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task4,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,36,0.13659681999999998,248921,16127,265048,710.1168934646994,8.163532143458724,741.0340084861964,410.24609375,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k20-r01,2026-09-20T03:46:55.354359+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task4,2,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,107,0.42831352,1088227,37869,1126096,1070.8859959095716,9.68392183817923,1118.0469658523798,404.64453125,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k20-r02,2026-09-20T03:47:56.415155+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task4,3,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,66,0.24266261,599093,22875,621968,646.4791055954993,8.162955321371555,652.1058076545596,399.1171875,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k20-r03,2026-09-20T04:12:42.532208+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task4,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,106,0.39097689,1063533,33518,1097051,978.3012488111854,9.44528030231595,1014.3892311882228,411.34765625,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k20-r04,2026-09-20T04:17:06.716624+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,2,tier2/task4,5,5,succeeded,0.9643892339544514,True,0.9643892339544514,not_affected,rxnhaystack-human-1.6.0,83,0.30716444000000004,722071,35186,757257,1184.6869562137872,6.936295360326767,1190.3811756782234,406.02734375,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k20-r05,2026-09-20T04:06:46.877455+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task4,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,37,0.15597861000000002,257071,15078,272149,522.0955136679113,9.475226832553744,527.8878589645028,395.48828125,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k5-r01,2026-09-20T03:58:42.621597+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task4,2,5,succeeded,0.8024691358024691,True,0.8024691358024691,not_affected,rxnhaystack-human-1.6.0,62,0.35246831000000006,970556,30241,1000797,904.0101239159703,10.235109847038984,909.2726472765207,401.4453125,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k5-r02,2026-09-20T04:27:52.711813+00:00,jed25-r2-qwen-matched-openrouter-repair1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task4,3,5,succeeded,0.8,True,0.8,not_affected,rxnhaystack-human-1.6.0,41,0.1359153,273606,16827,290433,654.7838409822434,9.428420342504978,736.4637405760586,408.91796875,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k5-r03,2026-09-20T04:29:53.877451+00:00,jed25-r2-qwen-matched-openrouter-repair2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task4,4,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,59,0.21855589000000003,522760,22378,545138,718.2043170575052,9.493269450962543,723.4630899131298,404.2578125,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k5-r04,2026-09-20T04:18:51.262080+00:00,jed25-r2-qwen-matched-openrouter-repair3
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,2,tier2/task4,5,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,58,0.22274237999999996,537270,21576,558846,776.490970376879,9.407291904091835,816.9369378425181,397.25,matched-qwen3.5-397b-tier2-task4-cardinality-x5000-k5-r05,2026-09-20T04:13:06.703657+00:00,jed25-r2-qwen-matched-openrouter-repair4
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,2,tier2/task4,1,5,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,64,0.28776702000000004,832136,20754,852890,892.5424635428935,0.3717621713876724,898.0473842266947,396.0,matched-qwen3.5-397b-tier2-task4-scale-x100-k1-r01,2026-09-20T04:42:52.768599+00:00,jed25-r2-qwen-matched-openrouter-repair1
